# ell, DTT, DTE, DEE
# from class within cobaya (https://cobaya.readthedocs.io/en/latest/) to compare to their plik-lite values
2.870000000000000000e+02 4.489859426505441661e+03 1.106754512843144624e+02 6.918056833714390841e+00
2.880000000000000000e+02 4.458032930322791799e+03 1.114529599010722762e+02 7.078109606056471215e+00
2.890000000000000000e+02 4.426004069127746334e+03 1.121977329075148333e+02 7.239811630125774222e+00
2.900000000000000000e+02 4.393782457571437590e+03 1.129094403376816587e+02 7.403122050652886976e+00
2.910000000000000000e+02 4.361377858103624931e+03 1.135877583596245159e+02 7.567998693633676943e+00
2.920000000000000000e+02 4.328800181546718704e+03 1.142323693717732027e+02 7.734398055087909896e+00
2.930000000000000000e+02 4.296059487669820555e+03 1.148429620993018290e+02 7.902275289817924708e+00
2.940000000000000000e+02 4.263165985762743730e+03 1.154192316904943425e+02 8.071584200167244205e+00
2.950000000000000000e+02 4.230130035210049755e+03 1.159608798131108927e+02 8.242277224779229527e+00
2.960000000000000000e+02 4.196962146065074194e+03 1.164676147507534409e+02 8.414305427355721179e+00
2.970000000000000000e+02 4.163672979623959691e+03 1.169391514992319401e+02 8.587618485415681846e+00
2.980000000000000000e+02 4.130273348999681730e+03 1.173752118629301719e+02 8.762164679053832117e+00
2.990000000000000000e+02 4.096774219696082582e+03 1.177755245511717561e+02 8.937890879699290636e+00
3.000000000000000000e+02 4.063186710181898889e+03 1.181398252745859878e+02 9.114742538874217814e+00
3.010000000000000000e+02 4.029522092464795151e+03 1.184678568414739175e+02 9.292663676952466645e+00
3.020000000000000000e+02 3.995791792665386311e+03 1.187593692541742882e+02 9.471596871918201543e+00
3.030000000000000000e+02 3.962007391591275336e+03 1.190141198054293170e+02 9.651483248124552716e+00
3.040000000000000000e+02 3.928180625311080803e+03 1.192318731747508878e+02 9.832262465052268752e+00
3.050000000000000000e+02 3.894323385728459471e+03 1.194124015247862616e+02 1.001387270606833013e+01
3.060000000000000000e+02 3.860447721156153420e+03 1.195554845976842984e+02 1.019625066718461603e+01
3.070000000000000000e+02 3.826565836890000355e+03 1.196609098114610816e+02 1.037933154581652673e+01
3.080000000000000000e+02 3.792690095782974822e+03 1.197284723563661970e+02 1.056304902954163616e+01
3.090000000000000000e+02 3.758833018819217614e+03 1.197579752912483428e+02 1.074733528485833034e+01
3.100000000000000000e+02 3.725007285688062439e+03 1.197492296399216229e+02 1.093212094594444039e+01
3.110000000000000000e+02 3.691225735358066686e+03 1.197020544875312282e+02 1.111733510341589870e+01
3.120000000000000000e+02 3.657500491012719976e+03 1.196163094619925289e+02 1.130290892815862591e+01
3.130000000000000000e+02 3.623840288804981355e+03 1.194919936463488739e+02 1.148878675172097097e+01
3.140000000000000000e+02 3.590253026279148344e+03 1.193291514441791321e+02 1.167491547808715957e+01
3.150000000000000000e+02 3.556746626334894245e+03 1.191278407438887683e+02 1.186124098820960882e+01
3.160000000000000000e+02 3.523329036725310289e+03 1.188881330548709201e+02 1.204770813323437473e+01
3.170000000000000000e+02 3.490008229554943682e+03 1.186101136436670487e+02 1.223426072772657314e+01
3.180000000000000000e+02 3.456792200777848848e+03 1.182938816701279023e+02 1.242084154289580944e+01
3.190000000000000000e+02 3.423688969695619107e+03 1.179395503235741813e+02 1.260739229982162790e+01
3.200000000000000000e+02 3.390706578455440194e+03 1.175472469589575439e+02 1.279385366267890767e+01
3.210000000000000000e+02 3.357853091548126031e+03 1.171171132330213425e+02 1.298016523196332273e+01
3.220000000000000000e+02 3.325136595306164054e+03 1.166493052404613735e+02 1.316626553771675923e+01
3.230000000000000000e+02 3.292565197401760543e+03 1.161439936500869692e+02 1.335209203275275236e+01
3.240000000000000000e+02 3.260147026344876394e+03 1.156013638409814632e+02 1.353758108588191256e+01
3.250000000000000000e+02 3.227890230981277909e+03 1.150216160386632538e+02 1.372266797513734637e+01
3.260000000000000000e+02 3.195802979990571657e+03 1.144049654512466958e+02 1.390728688100011112e+01
3.270000000000000000e+02 3.163893461384256170e+03 1.137516424056026807e+02 1.409137087962462687e+01
3.280000000000000000e+02 3.132169882003756356e+03 1.130618924835196850e+02 1.427485193606410796e+01
3.290000000000000000e+02 3.100640467018472464e+03 1.123359766578644638e+02 1.445766089749599281e+01
3.300000000000000000e+02 3.069313459423817676e+03 1.115741714287429289e+02 1.463972748644739319e+01
3.310000000000000000e+02 3.038197119539266168e+03 1.107767689596610126e+02 1.482098029402049555e+01
3.320000000000000000e+02 3.007299724506392522e+03 1.099440772136854463e+02 1.500134677311801212e+01
3.330000000000000000e+02 2.976629567786913867e+03 1.090764200896046248e+02 1.518075323166860713e+01
3.340000000000000000e+02 2.946194958660736120e+03 1.081741375580893560e+02 1.535912482585231587e+01
3.350000000000000000e+02 2.916004221723992032e+03 1.072375857978537539e+02 1.553638555332599402e+01
3.360000000000000000e+02 2.886065696387089247e+03 1.062671373318161159e+02 1.571245824644872968e+01
3.370000000000000000e+02 2.856387736372749714e+03 1.052631811632596452e+02 1.588726456550729615e+01
3.380000000000000000e+02 2.826978709214052742e+03 1.042261229119933432e+02 1.606072499194154801e+01
3.390000000000000000e+02 2.797846995752478961e+03 1.031563849505128303e+02 1.623275882156989525e+01
3.400000000000000000e+02 2.769000989635951555e+03 1.020544065401611249e+02 1.640328415781469573e+01
3.410000000000000000e+02 2.740449096816879319e+03 1.009206439672895215e+02 1.657221790492770452e+01
3.420000000000000000e+02 2.712199735050203344e+03 9.975557067941849709e+01 1.673947576121549474e+01
3.430000000000000000e+02 2.684261333391432345e+03 9.855967742139830534e+01 1.690497221226490865e+01
3.440000000000000000e+02 2.656642331694693439e+03 9.733347237157011023e+01 1.706862052416845188e+01
3.450000000000000000e+02 2.629351180110766563e+03 9.607748127792646642e+01 1.723033273674976940e+01
3.460000000000000000e+02 2.602396338585136164e+03 9.479224759427251001e+01 1.739001965678903261e+01
3.470000000000000000e+02 2.575786276356027884e+03 9.347833261638655244e+01 1.754759085124839757e+01
3.480000000000000000e+02 2.549529471452451617e+03 9.213631561818090177e+01 1.770295464049742407e+01
3.490000000000000000e+02 2.523633677149143296e+03 9.076676565218268422e+01 1.785602649672253506e+01
3.500000000000000000e+02 2.498103688728724137e+03 8.937015537959706535e+01 1.800675463804249432e+01
3.510000000000000000e+02 2.472943482973520531e+03 8.794694392763221913e+01 1.815509548423888475e+01
3.520000000000000000e+02 2.448156941620935868e+03 8.649760501013120972e+01 1.830100534897644238e+01
3.530000000000000000e+02 2.423747850141352501e+03 8.502262703589562420e+01 1.844444044128564286e+01
3.540000000000000000e+02 2.399719896516037807e+03 8.352251321700968845e+01 1.858535686704547274e+01
3.550000000000000000e+02 2.376076670015042509e+03 8.199778167716399935e+01 1.872371063046601947e+01
3.560000000000000000e+02 2.352821659975103557e+03 8.044896555997955545e+01 1.885945763557118582e+01
3.570000000000000000e+02 2.329958254577546086e+03 7.887661313733143231e+01 1.899255368768134389e+01
3.580000000000000000e+02 2.307489739626187202e+03 7.728128791767296946e+01 1.912295449489602106e+01
3.590000000000000000e+02 2.285419297325237039e+03 7.566356875435943152e+01 1.925061566957656822e+01
3.600000000000000000e+02 2.263750005057202543e+03 7.402404995397202470e+01 1.937549272982882798e+01
3.610000000000000000e+02 2.242484834160785795e+03 7.236334138464172838e+01 1.949754110098579929e+01
3.620000000000000000e+02 2.221626648708789617e+03 7.068206858437315532e+01 1.961671611709033414e+01
3.630000000000000000e+02 2.201178204286020446e+03 6.898087286936862483e+01 1.973297302237778439e+01
3.640000000000000000e+02 2.181142146767186205e+03 6.726041144235180980e+01 1.984626697275868423e+01
3.650000000000000000e+02 2.161521011094804180e+03 6.552135750089180988e+01 1.995655303730143260e+01
3.660000000000000000e+02 2.142317220057097984e+03 6.376440034572692639e+01 2.006378619971493649e+01
3.670000000000000000e+02 2.123533083065903156e+03 6.199024548908867160e+01 2.016792135983131473e+01
3.680000000000000000e+02 2.105170794934568221e+03 6.019961476302558623e+01 2.026891333508856619e+01
3.690000000000000000e+02 2.087232434655856650e+03 5.839324642772714213e+01 2.036671686201322373e+01
3.700000000000000000e+02 2.069719964179849285e+03 5.657189527984762378e+01 2.046128659770301894e+01
3.710000000000000000e+02 2.052635227191846752e+03 5.473633276083006649e+01 2.055257712130960002e+01
3.720000000000000000e+02 2.035979947890271433e+03 5.288734706523010232e+01 2.064054293552115737e+01
3.730000000000000000e+02 2.019755729764569651e+03 5.102574324903988412e+01 2.072513846804512028e+01
3.740000000000000000e+02 2.003964054373114777e+03 4.915234333801198119e+01 2.080631807309082149e+01
3.750000000000000000e+02 1.988606280121106238e+03 4.726798643598319671e+01 2.088403603285217258e+01
3.760000000000000000e+02 1.973683641038477163e+03 4.537352883319860553e+01 2.095824655899031796e+01
3.770000000000000000e+02 1.959197245557791803e+03 4.346984411463533604e+01 2.102890379411636346e+01
3.780000000000000000e+02 1.945148075292149315e+03 4.155782326832644458e+01 2.109596181327395925e+01
3.790000000000000000e+02 1.931536983813086408e+03 3.963837479368493177e+01 2.115937462542204628e+01
3.800000000000000000e+02 1.918364695428477717e+03 3.771242480982746059e+01 2.121909617491750666e+01
3.810000000000000000e+02 1.905631803960443676e+03 3.578091716389847221e+01 2.127508034299783191e+01
3.820000000000000000e+02 1.893338771523243622e+03 3.384481353939384007e+01 2.132728094926377338e+01
3.830000000000000000e+02 1.881485927301185257e+03 3.190509356448495026e+01 2.137565175316206378e+01
3.840000000000000000e+02 1.870073466326524112e+03 2.996275492034249055e+01 2.142014645546805340e+01
3.850000000000000000e+02 1.859101448257366656e+03 2.801881344946039931e+01 2.146071869976839253e+01
3.860000000000000000e+02 1.848569796155570884e+03 2.607430326397969012e+01 2.149732207394368899e+01
3.870000000000000000e+02 1.838478295264650342e+03 2.413027685401243616e+01 2.152991011165122259e+01
3.880000000000000000e+02 1.828826492240037169e+03 2.218771518342957805e+01 2.155844473219406865e+01
3.890000000000000000e+02 1.819613391179017299e+03 2.024725404871966461e+01 2.158292190513803277e+01
3.900000000000000000e+02 1.810837743822075254e+03 1.830944769696634111e+01 2.160334694860958749e+01
3.910000000000000000e+02 1.802498146776984640e+03 1.637485795075685502e+01 2.161972618575925864e+01
3.920000000000000000e+02 1.794593040217560201e+03 1.444405424494056156e+01 2.163206695295334825e+01
3.930000000000000000e+02 1.787120706582415323e+03 1.251761366338748260e+01 2.164037760796561827e+01
3.940000000000000000e+02 1.780079269273720456e+03 1.059612097574681577e+01 2.164466753816898148e+01
3.950000000000000000e+02 1.773466691355954254e+03 8.680168674205452461e+00 2.164494716872722080e+01
3.960000000000000000e+02 1.767280774254661083e+03 6.770357010246486062e+00 2.164122797078664107e+01
3.970000000000000000e+02 1.761519156455209895e+03 4.867294031407793931e+00 2.163352246966783454e+01
3.980000000000000000e+02 1.756179312201546054e+03 2.971595618040482556e+00 2.162184425305729008e+01
3.990000000000000000e+02 1.751258550194947702e+03 1.083885520067472630e+00 2.160620797919915859e+01
4.000000000000000000e+02 1.746754012292785774e+03 -7.952046062579977148e-01 2.158662938508692974e+01
4.010000000000000000e+02 1.742662672207273090e+03 -2.665035161593868995e+00 2.156312529465510153e+01
4.020000000000000000e+02 1.738981334204227096e+03 -4.524958566750692412e+00 2.153571362697092439e+01
4.030000000000000000e+02 1.735706631801819867e+03 -6.374319225933155586e+00 2.150441340442604599e+01
4.040000000000000000e+02 1.732835026469338572e+03 -8.212453489981522026e+00 2.146924476092824463e+01
4.050000000000000000e+02 1.730362806325937981e+03 -1.003868961961312323e+01 2.143022895009312379e+01
4.060000000000000000e+02 1.728286084839398200e+03 -1.185234774866382779e+01 2.138738835343576383e+01
4.070000000000000000e+02 1.726600799524879903e+03 -1.365273984732952961e+01 2.134074648856247691e+01
4.080000000000000000e+02 1.725302710643679347e+03 -1.543916968540761658e+01 2.129032801736248004e+01
4.090000000000000000e+02 1.724387399901987010e+03 -1.721093279553844013e+01 2.123615875419957533e+01
4.100000000000000000e+02 1.723850269149639644e+03 -1.896731643644680787e+01 2.117826567410386218e+01
4.110000000000000000e+02 1.723686539078879832e+03 -2.070759955618343184e+01 2.111667692096343174e+01
4.120000000000000000e+02 1.723891247923108494e+03 -2.243105275536644783e+01 2.105142181571606130e+01
4.130000000000000000e+02 1.724459250155643076e+03 -2.413693825042283692e+01 2.098253086454090877e+01
4.140000000000000000e+02 1.725385215188471875e+03 -2.582450983682996437e+01 2.091003576705020706e+01
4.150000000000000000e+02 1.726663626071011322e+03 -2.749301285235701187e+01 2.083396942448097278e+01
4.160000000000000000e+02 1.728288778188861443e+03 -2.914168414030644882e+01 2.075436594788668287e+01
4.170000000000000000e+02 1.730254777962559956e+03 -3.076975201275553218e+01 2.067126066632898684e+01
4.180000000000000000e+02 1.732555541546341146e+03 -3.237643621379778835e+01 2.058469013506939760e+01
4.190000000000000000e+02 1.735184793526888825e+03 -3.396094788278447396e+01 2.049469214376098236e+01
4.200000000000000000e+02 1.738136065622094975e+03 -3.552248951756603645e+01 2.040130572464005354e+01
4.210000000000000000e+02 1.741402695379812258e+03 -3.706025493773363166e+01 2.030457116071789159e+01
4.220000000000000000e+02 1.744977824876613340e+03 -3.857342924786055249e+01 2.020452999397241811e+01
4.230000000000000000e+02 1.748854399416544311e+03 -4.006118880074376420e+01 2.010122503353988321e+01
4.240000000000000000e+02 1.753025166229881052e+03 -4.152270116064530470e+01 1.999470036390660255e+01
4.250000000000000000e+02 1.757482673171886290e+03 -4.295712506653382690e+01 1.988500135310059136e+01
4.260000000000000000e+02 1.762219267421563700e+03 -4.436361039532605588e+01 1.977217466088333353e+01
4.270000000000000000e+02 1.767227717831886139e+03 -4.574140178582289451e+01 1.965626966985072954e+01
4.280000000000000000e+02 1.772503107951636821e+03 -4.709015346827638382e+01 1.953734281567024311e+01
4.290000000000000000e+02 1.778041004849206502e+03 -4.840962507359902389e+01 1.941545342027060883e+01
4.300000000000000000e+02 1.783836840391067199e+03 -4.969957897163273941e+01 1.929066229134111055e+01
4.310000000000000000e+02 1.789885910350025824e+03 -5.095978030245529311e+01 1.916303173145760397e+01
4.320000000000000000e+02 1.796183373513481911e+03 -5.218999700768678451e+01 1.903262554720852862e+01
4.330000000000000000e+02 1.802724250791674194e+03 -5.338999986179602786e+01 1.889950905832086292e+01
4.340000000000000000e+02 1.809503424325941523e+03 -5.455956250340712188e+01 1.876374910678616459e+01
4.350000000000000000e+02 1.816515636596969898e+03 -5.569846146660577801e+01 1.862541406598653282e+01
4.360000000000000000e+02 1.823755489533053833e+03 -5.680647621224591859e+01 1.848457384982064156e+01
4.370000000000000000e+02 1.831217443618340212e+03 -5.788338915925598371e+01 1.834129992182969104e+01
4.380000000000000000e+02 1.838895817001091473e+03 -5.892898571594550106e+01 1.819566530432344464e+01
4.390000000000000000e+02 1.846784784601932415e+03 -5.994305431131149220e+01 1.804774458750621946e+01
4.400000000000000000e+02 1.854878377222107702e+03 -6.092538642634490031e+01 1.789761393860284500e+01
4.410000000000000000e+02 1.863170480651732760e+03 -6.187577662533713152e+01 1.774535111098472484e+01
4.420000000000000000e+02 1.871654834778051509e+03 -6.279402258718642571e+01 1.759103545329578111e+01
4.430000000000000000e+02 1.880325032693684307e+03 -6.367992513670434107e+01 1.743474791857846640e+01
4.440000000000000000e+02 1.889174519804886586e+03 -6.453328827592225991e+01 1.727657107339977571e+01
4.450000000000000000e+02 1.898196592939798848e+03 -6.535391921539776661e+01 1.711658910697722646e+01
4.460000000000000000e+02 1.907384399456703704e+03 -6.614162840552107525e+01 1.695488784030485618e+01
4.470000000000000000e+02 1.916730936352276103e+03 -6.689622956782164920e+01 1.679155473527922737e+01
4.480000000000000000e+02 1.926229049369840141e+03 -6.761753972627450082e+01 1.662667890382542168e+01
4.490000000000000000e+02 1.935871432107619739e+03 -6.830537923860670446e+01 1.646035111702304476e+01
